Company,Market,Region,Sector,Credit rating impact,COUNTRY_RISK_MARKET_RETURN,COUNTRY_RISK_PREMIUM,COUNTRY_RISK_RFR,EPS_GROWTH,GROSS_MARGIN,IS_INT_EXPENSE,OPER_MARGIN,RISK_PREMIUM,UNLEVERED_BETA,WACC,WACC_COST_DEBT,WACC_COST_EQUITY,Total E,Total S,Total G,EAQ,EFM,EWT,EHZ,EIM,SCR,SCW,SLB,SEW,SIM,GEX,GGV,GST,GTR,IS_INT_EXPENSE_log,GROSS_MARGIN_log
Cross Ltd,Emerging Markets,EM - Asia,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8264,0.0,5.169,2.5951,11.5474,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Thompson and Sons,Emerging Markets,EM - Americas,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3274,0.0,11.0155,7.965,13.6674,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,0.0,0.0
House-Dunn,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6876,0.0,10.9552,8.2822,14.3236,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Bernard and Sons,Emerging Markets,EM - Asia,Industrials & Transportation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7902,0.0,7.6595,2.9267,16.5112,11,11,12,3,3,1,1,3,1,3,3,3,1,3,3,3,3,0.0,0.0
Lee-White,Emerging Markets,EM - Asia,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,8.1909,3.1461,13.7189,12,15,12,1,2,3,3,3,3,4,3,1,4,3,3,3,3,0.0,0.0
"Watson, Wells and Downs",Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7383,0.0,4.0117,2.1343,10.4593,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Keller Ltd,Emerging Markets,EM - Asia,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4102,0.0,6.4668,1.8444,13.1312,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Brown and Sons,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7253,0.0,5.1332,2.0725,11.4463,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Jackson, Delgado and Cruz",Emerging Markets,EM - Americas,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,5.7489,1.2336,10.018,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Powers-Ortiz,Developed Markets,DM - Europe,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4968,0.0,4.0046,1.9869,11.2818,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Morris, Martin and Turner",Emerging Markets,EM - Americas,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2538,0.0,12.4111,3.8428,13.1228,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Mitchell, Jefferson and Rodriguez",Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,5.8374,1.1798,10.018,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Ramos-Thompson,Emerging Markets,EM - CEEMEA,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1949,0.0,11.9612,0.8472,12.9909,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,0.0,0.0
"Gonzalez, Pearson and Weaver",Developed Markets,DM - Europe,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9654,0.0,3.9861,0.3462,11.3194,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Martin-Adams,Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,6.3395,1.0269,10.018,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Foster, Grimes and Anderson",Emerging Markets,EM - CEEMEA,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1949,0.0,11.9612,0.8472,12.9909,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Riley, Nguyen and Hebert",Emerging Markets,EM - Americas,Utilities,1,15.3874,6.1526,9.2348,0.0,12.9707,23.687,8.3353,6.1526,0.0,15.3874,0.0,15.3874,13,14,15,3,3,1,3,3,3,3,3,2,3,4,4,3,4,2.7032312762841455,2.63696227938648
Martin-Cochran,Emerging Markets,EM - CEEMEA,Utilities,0,10.473,0.0,0.0,-42.8571,0.0,0.0,0.0,7.9161,0.0,1.7081,1.1891,8.9944,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Perkins-Smith,Developed Markets,DM - Americas,Utilities,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,11.9628,0.0,11.5199,1.234,13.1,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Farmer, Mason and Cox",Emerging Markets,EM - Asia,Natural Resources,0,11.2931,3.9425,7.3505,0.0,0.0,0.0,0.0,12.3157,0.0,13.6516,5.4154,18.6117,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Tanner-Brown,Developed Markets,DM - Americas,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,5.4838,1.4091,10.018,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
"Barrera, Thompson and Cortez",Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,4.8332,1.2394,10.018,14,14,12,3,3,2,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Mendez-Williams,Emerging Markets,EM - Americas,Utilities,1,15.3874,6.1526,9.2348,0.0,25.7022,23.687,20.8612,6.1526,0.0,15.3874,0.0,15.3874,9,14,13,1,2,1,2,3,3,3,3,2,3,3,3,3,4,2.7032312762841455,3.2847459590155026
Rodgers LLC,Developed Markets,DM - Europe,Utilities,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,9.0989,0.0,8.7784,0.9597,10.2344,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Gregory, Johnson and Thomas",Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4905,6.7147,1.7758,0.0,0.0,0.0,0.0,9.3034,0.0,9.0361,1.0977,10.4422,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,0.0,0.0
"Schwartz, Wilson and Williams",Developed Markets,DM - Americas,Natural Resources,0,9.0893,7.5948,1.4945,0.0,0.0,0.0,0.0,12.5258,0.0,12.4027,1.4877,13.663,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Ingram Group,Emerging Markets,EM - CEEMEA,"Retail, Consumer & Healthcare",1,0.0,6.4843,0.0,-78.4872,30.23,184.7107,10.2988,8.0254,0.0,10.2225,6.6222,10.7096,12,15,14,1,2,3,3,3,3,4,3,1,4,3,3,4,4,5.224190086515611,3.441379171294987
Harvey Inc,Developed Markets,DM - Americas,Services & Communications,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,10.3887,0.0,7.6151,1.2301,11.5292,12,11,12,2,3,3,3,1,1,3,3,1,3,3,3,3,3,0.0,0.0
"Garcia, Jensen and White",Developed Markets,DM - Asia,Natural Resources,0,8.5869,8.6679,-0.081,0.0,0.0,0.0,0.0,13.0239,0.0,8.3773,0.2044,13.1049,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,0.0,0.0
"Andrews, Yates and Moore",Developed Markets,DM - Europe,Natural Resources,0,11.1513,10.1508,1.0004,0.0,0.0,0.0,0.0,12.2335,0.0,5.2086,1.1145,13.0295,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,0.0,0.0
Taylor-Miller,Developed Markets,DM - Americas,Natural Resources,0,8.6985,7.0075,1.691,0.0,0.0,0.0,0.0,10.7163,0.0,7.0281,1.2377,11.8551,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Fisher, Chapman and Miller",Developed Markets,DM - Americas,Utilities,0,9.0794,7.5833,1.4961,0.0,0.0,0.0,0.0,10.7382,0.0,8.0805,0.8069,11.8787,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Hall, Schmidt and Fletcher",Developed Markets,DM - Americas,Natural Resources,1,10.7096,8.0254,2.6842,0.0,57.1327,673.0,-3.2194,8.0254,0.0,7.0746,3.6909,10.7096,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,6.513230110912307,4.062728328252011
"Flores, Johnson and Costa",Emerging Markets,EM - Americas,Utilities,1,11.6515,4.8641,6.7874,-82.3093,20.2571,852.8762,9.9819,1.801,0.0,9.2311,9.7395,8.5884,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,6.749786218408953,3.0566909572126137
"Baird, Hancock and Carroll",Developed Markets,DM - Europe,Services & Communications,0,9.9779,10.1634,-0.1855,12.5,0.0,61.5718,-1.6759,11.2795,0.0,6.661,-0.1045,11.0445,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,4.136314697376574,0.0
"James, Long and Morris",Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,0.0,80.4893,61.0,28.5445,8.8792,0.0,6.1208,1.2611,10.018,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,4.127134385045092,4.4004717232841895
Mitchell Inc,Emerging Markets,EM - Americas,Real Estate & Construction,0,11.6515,4.8641,6.7874,0.0,17.2279,70.741,11.6849,6.1289,-0.4235,10.3928,6.9442,13.9979,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,4.273062411231965,2.902953387321194
"Camacho, Lopez and Myers",Developed Markets,DM - Americas,Real Estate & Construction,1,10.7096,8.0254,2.6842,0.0,73.1563,914.0,-57.8699,8.0254,0.0,6.3237,3.6725,10.7096,11,9,12,2,2,2,3,2,1,2,3,2,1,3,3,3,3,6.818924065275521,4.306175027887812
"Alvarez, Bridges and Brewer",Developed Markets,DM - Europe,"Food, Beverage & Tobacco",0,8.4358,7.994,0.4418,-0.5239,65.0575,0.0,12.6188,7.7157,-0.0615,6.3718,0.8917,9.1647,13,11,12,2,2,3,3,3,1,3,3,1,3,3,3,3,3,0.0,4.190525574862633
Montgomery-Spencer,Developed Markets,DM - Europe,Services & Communications,1,9.9779,10.1634,-0.1855,-47.541,28.715,29.972,-2.2259,11.0506,1.535,9.8997,-0.202,10.8651,5,11,13,1,1,1,1,1,1,3,3,1,3,4,3,3,3,3.4330835705244773,3.391651968818624
"Davis, Taylor and Young",Developed Markets,DM - Europe,Industrials & Transportation,0,8.4358,7.994,0.4418,-0.5239,65.0575,0.0,12.6188,7.7157,-0.0615,6.3718,0.8917,9.1647,11,9,12,3,2,2,3,1,1,3,3,1,1,3,3,3,3,0.0,4.190525574862633
Lamb-Baker,Developed Markets,DM - Americas,Industrials & Transportation,0,8.4018,6.4843,1.9175,0.0,54.0808,29.232,36.8902,8.8808,0.0,7.16,1.6223,10.018,12,10,12,3,2,2,3,2,1,3,3,1,2,3,3,3,3,3.4089009660471876,4.008801198083227
"Wells, Weaver and Sosa",Emerging Markets,EM - CEEMEA,"Food, Beverage & Tobacco",0,12.7281,0.0,0.0,-9.7555,0.0,133.7033,13.6385,5.7269,-0.0111,12.006,7.0494,14.2925,10,13,12,1,2,2,3,2,3,3,3,1,3,3,3,3,3,4.90307458200264,0.0
"Greene, Mccarthy and Richards",Developed Markets,DM - Americas,Utilities,1,8.4018,6.4843,1.9175,0.0,18.5563,79.232,-148.944,8.8662,1.1177,4.7569,3.3717,10.7837,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,4.3849224377859075,2.9732974851591756
Robinson-Mcmahon,Developed Markets,DM - Americas,Real Estate & Construction,1,8.9493,7.2477,1.7016,0.0,47.0804,368.5549,8.045,13.1249,0.0,10.8087,3.2439,14.8265,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,5.912299308512495,3.8728746096599
Johnson-Vaughan,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,0.0,61.635,224.2,20.2209,8.8808,0.0,5.9652,1.2609,10.018,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,5.4169888962655355,4.137324227296155
"Santiago, Palmer and Owens",Developed Markets,DM - Asia,Natural Resources,0,11.0765,9.3122,1.7643,-65.6716,0.0,221.5668,8.9498,6.4862,-0.5698,6.0549,0.995,7.4512,15,15,12,3,3,3,3,3,4,1,4,3,3,3,3,3,3,5.405227281266973,0.0
"Jones, Gray and Hill",Emerging Markets,EM - CEEMEA,Services & Communications,0,12.7281,0.0,0.0,428.9711,0.0,69.4416,100.7865,6.053,-0.6347,14.433,10.0957,14.6186,12,11,12,2,3,3,3,1,1,3,3,1,3,3,3,3,3,4.254783997736875,0.0
"Harris, Dyer and Huber",Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,28.6467,0.0,301.0,14.0788,11.1226,0.4291,8.7638,1.148,12.2598,11,11,12,2,2,2,3,2,1,3,3,1,3,3,3,3,3,5.71042701737487,0.0
"Nash, Wright and Singh",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,-24.8988,22.4721,0.0,10.9916,9.6183,1.9435,7.7593,1.0999,10.7588,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,3.1558124817869153
Arroyo-Morrison,Developed Markets,DM - Europe,Utilities,1,9.9779,10.1634,-0.1855,1638.3721,0.0,288.8279,-7.9162,7.9211,2.5848,5.7294,-0.1535,7.7357,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,5.669287298544532,1.524660858987853
"Wilson, Murray and Hanna",Emerging Markets,EM - CEEMEA,Utilities,0,12.7281,0.0,0.0,123.6123,45.0986,53.4535,20.8165,3.768,0.2244,11.1003,8.3373,12.3336,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3.997347126468341,3.830782580777905
Li LLC,Developed Markets,DM - Americas,Services & Communications,0,10.2455,7.5613,2.6842,15.343,29.7624,477.0,5.9632,5.6831,1.374,6.0522,1.5065,7.1899,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,6.169610732491456,3.4262931650007977
"Stewart, Anderson and Cowan",Emerging Markets,EM - Americas,Services & Communications,0,11.0541,4.1445,6.9095,-51.5528,10.8752,120.4284,10.3279,3.5281,-0.327,10.9301,9.6749,11.7731,5,11,12,1,1,1,1,1,1,3,3,1,3,3,3,3,3,4.7993247886633466,2.4744521918841413
"Yang, Lindsey and Harris",Emerging Markets,EM - Americas,Industrials & Transportation,1,11.0541,4.1445,6.9095,-62.3926,18.8232,75.1163,-0.4686,2.5172,1.9622,10.2084,10.8355,9.4268,11,11,12,3,2,2,3,1,1,3,3,1,3,3,3,3,3,4.332262433784665,2.986852968947396
"Mitchell, Adams and Williams",Developed Markets,DM - Americas,Industrials & Transportation,0,8.4018,6.4843,1.9175,47.4781,15.2695,199.851,-28.3341,2.0127,0.0,2.2136,1.7262,3.1515,12,10,12,3,2,2,3,2,1,3,3,1,2,3,3,3,3,5.302563339632827,2.7892921893512286
Donovan-Strickland,Developed Markets,DM - Europe,Real Estate & Construction,0,10.6947,10.2269,0.4678,0.0,29.1904,729.9061,12.4289,10.6408,-0.1994,6.8433,0.6898,11.8618,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,6.594284997326469,3.4075239930513126
"Carney, Clark and Holloway",Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,76.4763,75.3347,1077.0,24.4436,7.9633,0.5614,6.0039,1.1561,9.1021,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,6.982862751468942,4.335127618655988
Taylor-Ellis,Emerging Markets,EM - Asia,Industrials & Transportation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.855,0.0,11.3411,12.66,10.491,11,11,12,3,2,2,3,1,1,3,3,1,3,3,3,3,3,0.0,0.0
"Thompson, Adams and Mcknight",Developed Markets,DM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
Bryant-Sanchez,Developed Markets,DM - Americas,Generic,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,11,14,13,2,2,2,3,2,3,3,3,1,4,3,3,4,3,3.5817674054173034,4.174964026616422
"Duarte, Haney and Alvarez",Developed Markets,DM - Americas,Generic,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,11,14,13,2,2,2,3,2,3,3,3,1,4,3,3,4,3,3.5817674054173034,4.174964026616422
Pena-Greene,Developed Markets,DM - Americas,Natural Resources,1,8.4018,6.4843,1.9175,13.5593,18.1731,121.0,-1.4857,8.5009,4.913,7.9433,2.9051,10.4184,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4.804021044733257,2.953508254990519
"Smith, Mitchell and Ruiz",Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0.0,0.0
Pierce Inc,Developed Markets,DM - Europe,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Mueller, Chaney and Lucas",Developed Markets,DM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,0.0,0.0,0.0,12,11,12,2,2,2,3,3,2,3,3,2,1,3,3,3,3,0.0,0.0
"Torres, Cervantes and Mcfarland",Developed Markets,DM - Europe,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Martinez-Lopez,Emerging Markets,EM - Americas,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,0.0,0.0,0.0,13,12,12,2,2,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Parker LLC,Emerging Markets,EM - Asia,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,6.2126,2.821,13.7189,12,15,12,1,2,3,3,3,3,3,3,1,4,3,3,3,3,0.0,0.0
"Stark, Sosa and Davis",Developed Markets,DM - Europe,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9654,0.0,0.0,0.0,0.0,13,14,12,1,3,3,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Silva-Acosta,Emerging Markets,EM - Asia,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0527,0.0,8.5591,2.1865,11.7737,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Hess, Davis and Bryant",Emerging Markets,EM - Asia,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,10.8435,0.9892,13.7189,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,0.0,0.0
Price-Hanna,Emerging Markets,EM - Asia,Generic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5841,0.0,4.1118,2.5413,12.3051,6,8,12,1,1,1,1,2,1,1,3,2,1,3,3,3,3,0.0,0.0
Diaz LLC,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0964,0.0,6.2392,3.0529,15.8174,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Evans PLC,Developed Markets,DM - Europe,Services & Communications,1,0.0,6.4843,0.0,0.0,0.0,23.687,50.5358,10.7488,0.0,5.9406,0.2889,10.9907,5,11,13,1,1,1,1,1,1,3,3,1,3,3,4,3,3,2.7032312762841455,1.524660858987853
"Anderson, Williams and Knight",Emerging Markets,EM - Asia,Generic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9652,0.0,13.3952,1.9387,16.6862,15,15,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0.0
Duncan-Phillips,Emerging Markets,EM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2077,0.0,7.6095,2.9243,8.4577,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
Smith-Keith,Emerging Markets,EM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2372,0.0,6.3628,2.2335,8.9582,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
James-Campbell,Emerging Markets,EM - CEEMEA,Industrials & Transportation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,7.075,1.3272,10.018,11,11,12,3,3,1,1,3,1,3,3,3,1,3,3,3,3,0.0,0.0
Watson-Williams,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9061,0.0,12.0938,11.4214,12.5421,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0.0,0.0
Williams-Eaton,Emerging Markets,EM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,8.1909,3.1461,13.7189,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
"Lewis, Haas and Moore",Developed Markets,DM - Americas,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,0.0,0.0,0.0,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0.0,0.0
Morris-Shaffer,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7145,0.0,8.8027,8.1189,9.3505,13,11,12,3,3,3,3,1,1,1,3,3,3,3,3,3,3,0.0,0.0
Miller-Moore,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1908,0.0,8.8095,1.9436,16.9118,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Ritter PLC,Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,7.6323,0.9756,10.018,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Flores-Boyd,Developed Markets,DM - Europe,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9654,0.0,2.2161,0.4734,11.3194,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,0.0,0.0
"Wade, Mitchell and Browning",Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,6.0815,1.3747,10.018,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Foster, Dorsey and Stone",Developed Markets,DM - Americas,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,6.0815,1.3747,10.018,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,0.0,0.0
Davis-Lee,Emerging Markets,EM - CEEMEA,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1949,0.0,11.9612,0.8472,12.9909,13,11,12,3,3,3,3,1,1,1,3,3,3,3,3,3,3,0.0,0.0
Herring and Sons,Emerging Markets,EM - Asia,Real Estate & Construction,0,11.2931,3.9425,7.3505,0.0,0.0,0.0,0.0,6.759,0.0,10.7837,9.1771,13.055,11,9,12,2,2,2,3,2,1,2,3,2,1,3,3,3,3,0.0,0.0
Barnes-Rodgers,Emerging Markets,EM - Asia,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,5.3088,1.7061,13.7189,11,14,12,1,2,3,3,2,3,3,3,1,4,3,3,3,3,0.0,0.0
Mclaughlin Inc,Emerging Markets,EM - Americas,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1289,0.0,13.2666,9.9445,13.9979,7,11,12,1,1,1,1,3,1,3,3,1,3,3,3,3,3,0.0,0.0
Taylor-Rangel,Emerging Markets,EM - CEEMEA,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,6.5644,0.6349,10.018,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
Reese LLC,Emerging Markets,EM - Asia,"Food, Beverage & Tobacco",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5473,0.0,2.8072,2.8832,2.1737,10,13,12,1,2,2,3,2,3,3,3,1,3,3,3,3,3,0.0,0.0
"Andrews, Turner and Orr",Developed Markets,DM - Americas,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,6.0815,1.3747,10.018,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
"Greene, Nguyen and Fowler",Emerging Markets,EM - Americas,Industrials & Transportation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8672,0.0,17.7174,1.3339,29.9456,11,11,12,3,2,2,3,1,1,3,3,1,3,3,3,3,3,0.0,0.0
Cruz-Moore,Emerging Markets,EM - CEEMEA,Generic,1,0.0,6.4843,0.0,0.0,18.7166,3.8225,7.4311,8.0254,0.0,6.6332,3.4822,10.7096,15,16,14,3,3,3,3,3,3,3,4,3,3,3,4,3,4,1.573292465797747,2.9814609205164193
"Alvarado, Oneal and Brown",Emerging Markets,EM - CEEMEA,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6153,0.0,8.2275,6.6154,11.1809,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
"Rocha, Lawrence and Lamb",Developed Markets,DM - Europe,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0718,0.0,1.847,1.6493,9.2858,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Heath LLC,Emerging Markets,EM - CEEMEA,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8673,0.0,8.5531,5.079,13.1773,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
"Taylor, May and Hill",Emerging Markets,EM - CEEMEA,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8673,0.0,8.5531,5.079,13.1773,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
